Course,Draw,Wins,Starts,Places,WinRate
卑利士讓賽,1,0,3,1,0.0
卑利士讓賽,10,1,3,1,33.3
卑利士讓賽,11,0,3,0,0.0
卑利士讓賽,12,0,3,0,0.0
卑利士讓賽,2,0,3,1,0.0
卑利士讓賽,3,0,3,0,0.0
卑利士讓賽,4,0,3,1,0.0
卑利士讓賽,5,0,3,1,0.0
卑利士讓賽,6,1,3,2,33.3
卑利士讓賽,7,1,3,1,33.3
卑利士讓賽,8,0,3,1,0.0
卑利士讓賽,9,0,3,0,0.0
南寧讓賽,1,0,1,0,0.0
南寧讓賽,10,0,1,0,0.0
南寧讓賽,11,0,1,0,0.0
南寧讓賽,12,0,1,0,0.0
南寧讓賽,13,0,1,0,0.0
南寧讓賽,14,0,1,0,0.0
南寧讓賽,2,0,1,0,0.0
南寧讓賽,3,0,1,0,0.0
南寧讓賽,4,0,1,0,0.0
南寧讓賽,5,1,1,1,100.0
南寧讓賽,6,0,1,1,0.0
南寧讓賽,7,0,1,0,0.0
南寧讓賽,8,0,1,1,0.0
南寧讓賽,9,0,1,0,0.0
南山讓賽,1,0,1,0,0.0
南山讓賽,10,0,1,0,0.0
南山讓賽,11,0,1,0,0.0
南山讓賽,12,0,1,0,0.0
南山讓賽,13,0,1,0,0.0
南山讓賽,14,0,1,0,0.0
南山讓賽,2,0,1,0,0.0
南山讓賽,3,0,1,0,0.0
南山讓賽,4,0,1,1,0.0
南山讓賽,5,0,1,0,0.0
南山讓賽,6,1,1,1,100.0
南山讓賽,7,0,1,0,0.0
南山讓賽,8,0,1,0,0.0
南山讓賽,9,0,1,1,0.0
南朗山讓賽,1,0,1,0,0.0
南朗山讓賽,10,0,1,0,0.0
南朗山讓賽,11,0,1,0,0.0
南朗山讓賽,12,0,1,0,0.0
南朗山讓賽,13,0,1,0,0.0
南朗山讓賽,14,0,1,0,0.0
南朗山讓賽,2,0,1,0,0.0
南朗山讓賽,3,0,1,0,0.0
南朗山讓賽,4,0,1,1,0.0
南朗山讓賽,5,0,1,1,0.0
南朗山讓賽,6,0,1,0,0.0
南朗山讓賽,7,0,1,0,0.0
南朗山讓賽,8,0,1,0,0.0
南朗山讓賽,9,1,1,1,100.0
南灣讓賽,1,0,1,0,0.0
南灣讓賽,10,0,1,0,0.0
南灣讓賽,11,0,1,0,0.0
南灣讓賽,12,0,1,0,0.0
南灣讓賽,13,0,1,0,0.0
南灣讓賽,14,0,1,0,0.0
南灣讓賽,2,0,1,0,0.0
南灣讓賽,3,1,1,1,100.0
南灣讓賽,4,0,1,1,0.0
南灣讓賽,5,0,1,1,0.0
南灣讓賽,6,0,1,0,0.0
南灣讓賽,7,0,1,0,0.0
南灣讓賽,8,0,1,0,0.0
南灣讓賽,9,0,1,0,0.0
南生圍讓賽,1,0,1,0,0.0
南生圍讓賽,10,0,1,0,0.0
南生圍讓賽,11,0,1,0,0.0
南生圍讓賽,12,0,1,0,0.0
南生圍讓賽,13,0,1,1,0.0
南生圍讓賽,14,0,1,1,0.0
南生圍讓賽,2,0,1,0,0.0
南生圍讓賽,3,0,1,0,0.0
南生圍讓賽,4,0,1,0,0.0
南生圍讓賽,5,0,1,0,0.0
南生圍讓賽,6,0,1,0,0.0
南生圍讓賽,7,0,1,0,0.0
南生圍讓賽,8,1,1,1,100.0
南生圍讓賽,9,0,1,0,0.0
南角讓賽,1,0,1,0,0.0
南角讓賽,10,0,1,0,0.0
南角讓賽,11,0,1,1,0.0
南角讓賽,12,0,1,1,0.0
南角讓賽,13,0,1,0,0.0
南角讓賽,14,0,1,0,0.0
南角讓賽,2,1,1,1,100.0
南角讓賽,3,0,1,0,0.0
南角讓賽,4,0,1,0,0.0
南角讓賽,5,0,1,0,0.0
南角讓賽,6,0,1,0,0.0
南角讓賽,7,0,1,0,0.0
南角讓賽,8,0,1,0,0.0
南角讓賽,9,0,1,0,0.0
博愛盃（讓賽）,1,0,1,0,0.0
博愛盃（讓賽）,10,0,1,0,0.0
博愛盃（讓賽）,11,0,1,1,0.0
博愛盃（讓賽）,12,0,1,0,0.0
博愛盃（讓賽）,2,0,1,0,0.0
博愛盃（讓賽）,3,0,1,1,0.0
博愛盃（讓賽）,4,0,1,0,0.0
博愛盃（讓賽）,5,1,1,1,100.0
博愛盃（讓賽）,6,0,1,0,0.0
博愛盃（讓賽）,7,0,1,0,0.0
博愛盃（讓賽）,8,0,1,0,0.0
博愛盃（讓賽）,9,0,1,0,0.0
占卜讓賽,1,0,1,0,0.0
占卜讓賽,10,0,1,0,0.0
占卜讓賽,11,1,1,1,100.0
占卜讓賽,12,0,1,0,0.0
占卜讓賽,13,0,1,0,0.0
占卜讓賽,14,0,1,0,0.0
占卜讓賽,2,0,1,0,0.0
占卜讓賽,3,0,1,0,0.0
占卜讓賽,4,0,1,0,0.0
占卜讓賽,5,0,1,1,0.0
占卜讓賽,6,0,1,0,0.0
占卜讓賽,7,0,1,1,0.0
占卜讓賽,8,0,1,0,0.0
占卜讓賽,9,0,1,0,0.0
卡洛登高架橋讓賽,1,0,1,0,0.0
卡洛登高架橋讓賽,10,0,1,0,0.0
卡洛登高架橋讓賽,11,0,1,0,0.0
卡洛登高架橋讓賽,12,0,1,0,0.0
卡洛登高架橋讓賽,2,0,1,0,0.0
卡洛登高架橋讓賽,3,0,1,1,0.0
卡洛登高架橋讓賽,4,0,1,1,0.0
卡洛登高架橋讓賽,5,0,1,0,0.0
卡洛登高架橋讓賽,6,0,1,0,0.0
卡洛登高架橋讓賽,7,0,1,0,0.0
卡洛登高架橋讓賽,8,0,1,0,0.0
卡洛登高架橋讓賽,9,1,1,1,100.0
印度遊樂會挑戰盃（讓賽）,1,0,1,1,0.0
印度遊樂會挑戰盃（讓賽）,10,0,1,0,0.0
印度遊樂會挑戰盃（讓賽）,11,0,1,0,0.0
印度遊樂會挑戰盃（讓賽）,12,0,1,0,0.0
印度遊樂會挑戰盃（讓賽）,2,0,1,0,0.0
印度遊樂會挑戰盃（讓賽）,3,0,1,1,0.0
印度遊樂會挑戰盃（讓賽）,4,0,1,0,0.0
印度遊樂會挑戰盃（讓賽）,5,0,1,0,0.0
印度遊樂會挑戰盃（讓賽）,6,0,1,0,0.0
印度遊樂會挑戰盃（讓賽）,7,1,1,1,100.0
印度遊樂會挑戰盃（讓賽）,8,0,1,0,0.0
印度遊樂會挑戰盃（讓賽）,9,0,1,0,0.0
印洲塘讓賽,1,0,1,1,0.0
印洲塘讓賽,10,0,1,0,0.0
印洲塘讓賽,11,0,1,0,0.0
印洲塘讓賽,12,0,1,0,0.0
印洲塘讓賽,13,0,1,0,0.0
印洲塘讓賽,14,0,1,0,0.0
印洲塘讓賽,2,0,1,0,0.0
印洲塘讓賽,3,0,1,0,0.0
印洲塘讓賽,4,0,1,0,0.0
印洲塘讓賽,5,0,1,0,0.0
印洲塘讓賽,6,0,1,0,0.0
印洲塘讓賽,7,0,1,0,0.0
印洲塘讓賽,8,0,1,1,0.0
印洲塘讓賽,9,1,1,1,100.0
友愛讓賽,1,0,1,0,0.0
友愛讓賽,10,0,1,0,0.0
友愛讓賽,11,0,1,1,0.0
友愛讓賽,12,0,1,0,0.0
友愛讓賽,13,0,1,0,0.0
友愛讓賽,14,0,1,0,0.0
友愛讓賽,2,0,1,0,0.0
友愛讓賽,3,0,1,0,0.0
友愛讓賽,4,0,1,1,0.0
友愛讓賽,5,1,1,1,100.0
友愛讓賽,6,0,1,0,0.0
友愛讓賽,7,0,1,0,0.0
友愛讓賽,8,0,1,0,0.0
友愛讓賽,9,0,1,0,0.0
友瑩格讓賽,1,0,1,1,0.0
友瑩格讓賽,10,0,1,0,0.0
友瑩格讓賽,11,0,1,0,0.0
友瑩格讓賽,12,0,1,0,0.0
友瑩格讓賽,13,0,1,0,0.0
友瑩格讓賽,14,0,1,1,0.0
友瑩格讓賽,2,1,1,1,100.0
友瑩格讓賽,3,0,1,0,0.0
友瑩格讓賽,4,0,1,0,0.0
友瑩格讓賽,5,0,1,0,0.0
友瑩格讓賽,6,0,1,0,0.0
友瑩格讓賽,7,0,1,0,0.0
友瑩格讓賽,8,0,1,0,0.0
友瑩格讓賽,9,0,1,0,0.0
古洞讓賽,1,0,1,0,0.0
古洞讓賽,10,1,1,1,100.0
古洞讓賽,11,0,1,0,0.0
古洞讓賽,12,0,1,0,0.0
古洞讓賽,2,0,1,0,0.0
古洞讓賽,3,0,1,0,0.0
古洞讓賽,4,0,1,0,0.0
古洞讓賽,5,0,1,1,0.0
古洞讓賽,6,0,1,0,0.0
古洞讓賽,7,0,1,1,0.0
古洞讓賽,8,0,1,0,0.0
古洞讓賽,9,0,1,0,0.0
司徒拔讓賽,1,0,1,0,0.0
司徒拔讓賽,10,0,1,0,0.0
司徒拔讓賽,11,0,1,1,0.0
司徒拔讓賽,12,0,1,0,0.0
司徒拔讓賽,2,1,1,1,100.0
司徒拔讓賽,3,0,1,1,0.0
司徒拔讓賽,4,0,1,0,0.0
司徒拔讓賽,5,0,1,0,0.0
司徒拔讓賽,6,0,1,0,0.0
司徒拔讓賽,7,0,1,0,0.0
司徒拔讓賽,8,0,1,0,0.0
司徒拔讓賽,9,0,1,0,0.0
吉澳讓賽,1,0,1,0,0.0
吉澳讓賽,10,1,1,1,100.0
吉澳讓賽,11,0,1,0,0.0
吉澳讓賽,12,0,1,0,0.0
吉澳讓賽,13,0,1,0,0.0
吉澳讓賽,14,0,1,0,0.0
吉澳讓賽,2,0,1,0,0.0
吉澳讓賽,3,0,1,0,0.0
吉澳讓賽,4,0,1,0,0.0
吉澳讓賽,5,0,1,0,0.0
吉澳讓賽,6,0,1,0,0.0
吉澳讓賽,7,0,1,1,0.0
吉澳讓賽,8,0,1,0,0.0
吉澳讓賽,9,0,1,1,0.0
吉祥讓賽,1,0,1,0,0.0
吉祥讓賽,10,0,1,0,0.0
吉祥讓賽,11,0,1,0,0.0
吉祥讓賽,12,0,1,0,0.0
吉祥讓賽,13,1,1,1,100.0
吉祥讓賽,2,0,1,0,0.0
吉祥讓賽,3,0,1,0,0.0
吉祥讓賽,4,0,1,1,0.0
吉祥讓賽,5,0,1,0,0.0
吉祥讓賽,6,0,1,0,0.0
吉祥讓賽,7,0,1,1,0.0
吉祥讓賽,8,0,1,0,0.0
吉祥讓賽,9,0,1,0,0.0
啄木鳥讓賽,1,0,1,0,0.0
啄木鳥讓賽,10,0,1,0,0.0
啄木鳥讓賽,11,0,1,0,0.0
啄木鳥讓賽,12,0,1,0,0.0
啄木鳥讓賽,13,0,1,0,0.0
啄木鳥讓賽,14,1,1,1,100.0
啄木鳥讓賽,2,0,1,0,0.0
啄木鳥讓賽,3,0,1,1,0.0
啄木鳥讓賽,4,0,1,0,0.0
啄木鳥讓賽,5,0,1,0,0.0
啄木鳥讓賽,6,0,1,0,0.0
啄木鳥讓賽,7,0,1,1,0.0
啄木鳥讓賽,8,0,1,0,0.0
啄木鳥讓賽,9,0,1,0,0.0
善衡校友讓賽,1,0,1,0,0.0
善衡校友讓賽,10,1,1,1,100.0
善衡校友讓賽,11,0,1,1,0.0
善衡校友讓賽,2,0,1,1,0.0
善衡校友讓賽,3,0,1,0,0.0
善衡校友讓賽,4,0,1,0,0.0
善衡校友讓賽,5,0,1,0,0.0
善衡校友讓賽,6,0,1,0,0.0
善衡校友讓賽,7,0,1,0,0.0
善衡校友讓賽,8,0,1,0,0.0
善衡校友讓賽,9,0,1,0,0.0
喇叭花讓賽,1,0,2,0,0.0
喇叭花讓賽,10,0,2,0,0.0
喇叭花讓賽,11,0,2,0,0.0
喇叭花讓賽,12,1,2,1,50.0
喇叭花讓賽,13,0,2,0,0.0
喇叭花讓賽,14,0,2,0,0.0
喇叭花讓賽,2,0,2,1,0.0
喇叭花讓賽,3,0,2,1,0.0
喇叭花讓賽,4,0,2,0,0.0
喇叭花讓賽,5,0,2,0,0.0
喇叭花讓賽,6,0,2,0,0.0
喇叭花讓賽,7,0,2,0,0.0
喇叭花讓賽,8,0,2,2,0.0
喇叭花讓賽,9,1,2,1,50.0
喜鵲讓賽,1,0,1,0,0.0
喜鵲讓賽,10,0,1,0,0.0
喜鵲讓賽,11,0,1,0,0.0
喜鵲讓賽,2,0,1,1,0.0
喜鵲讓賽,3,0,1,1,0.0
喜鵲讓賽,4,0,1,0,0.0
喜鵲讓賽,5,1,1,1,100.0
喜鵲讓賽,6,0,1,0,0.0
喜鵲讓賽,7,0,1,0,0.0
喜鵲讓賽,8,0,1,0,0.0
喜鵲讓賽,9,0,1,0,0.0
嘉咸讓賽,1,0,1,0,0.0
嘉咸讓賽,10,0,1,0,0.0
嘉咸讓賽,11,0,1,0,0.0
嘉咸讓賽,12,0,1,0,0.0
嘉咸讓賽,2,0,1,0,0.0
嘉咸讓賽,3,0,1,0,0.0
嘉咸讓賽,4,0,1,0,0.0
嘉咸讓賽,5,0,1,0,0.0
嘉咸讓賽,6,0,1,1,0.0
嘉咸讓賽,7,1,1,1,100.0
嘉咸讓賽,8,0,1,1,0.0
嘉咸讓賽,9,0,1,0,0.0
四川畢棚溝景區讓賽,1,0,1,0,0.0
四川畢棚溝景區讓賽,10,0,1,0,0.0
四川畢棚溝景區讓賽,11,0,1,0,0.0
四川畢棚溝景區讓賽,12,0,1,0,0.0
四川畢棚溝景區讓賽,2,0,1,1,0.0
四川畢棚溝景區讓賽,3,0,1,1,0.0
四川畢棚溝景區讓賽,4,0,1,0,0.0
四川畢棚溝景區讓賽,5,0,1,0,0.0
四川畢棚溝景區讓賽,6,0,1,0,0.0
四川畢棚溝景區讓賽,7,0,1,0,0.0
四川畢棚溝景區讓賽,8,1,1,1,100.0
四川畢棚溝景區讓賽,9,0,1,0,0.0
四美讓賽,1,1,1,1,100.0
四美讓賽,10,0,1,0,0.0
四美讓賽,11,0,1,1,0.0
四美讓賽,12,0,1,1,0.0
四美讓賽,2,0,1,0,0.0
四美讓賽,3,0,1,0,0.0
四美讓賽,4,0,1,0,0.0
四美讓賽,5,0,1,0,0.0
四美讓賽,6,0,1,0,0.0
四美讓賽,7,0,1,0,0.0
四美讓賽,8,0,1,0,0.0
四美讓賽,9,0,1,0,0.0
國慶盃（讓賽）,1,1,1,1,100.0
國慶盃（讓賽）,2,0,1,0,0.0
國慶盃（讓賽）,3,0,1,1,0.0
國慶盃（讓賽）,4,0,1,0,0.0
國慶盃（讓賽）,5,0,1,1,0.0
國慶盃（讓賽）,6,0,1,0,0.0
國慶盃（讓賽）,7,0,1,0,0.0
國慶盃（讓賽）,8,0,1,0,0.0
國瑞讓賽,1,0,1,1,0.0
國瑞讓賽,10,0,1,0,0.0
國瑞讓賽,11,0,1,1,0.0
國瑞讓賽,12,0,1,0,0.0
國瑞讓賽,2,1,1,1,100.0
國瑞讓賽,3,0,1,0,0.0
國瑞讓賽,5,0,1,0,0.0
國瑞讓賽,6,0,1,0,0.0
國瑞讓賽,7,0,1,0,0.0
國瑞讓賽,8,0,1,0,0.0
國瑞讓賽,9,0,1,0,0.0
土星讓賽,1,1,1,1,100.0
土星讓賽,10,0,1,0,0.0
土星讓賽,11,0,1,0,0.0
土星讓賽,12,0,1,0,0.0
土星讓賽,2,0,1,0,0.0
土星讓賽,3,0,1,0,0.0
土星讓賽,4,0,1,1,0.0
土星讓賽,5,0,1,0,0.0
土星讓賽,6,0,1,0,0.0
土星讓賽,7,0,1,0,0.0
土星讓賽,8,0,1,0,0.0
土星讓賽,9,0,1,1,0.0
坪石讓賽,1,0,1,0,0.0
坪石讓賽,10,0,1,0,0.0
坪石讓賽,11,0,1,0,0.0
坪石讓賽,12,0,1,0,0.0
坪石讓賽,13,0,1,0,0.0
坪石讓賽,14,0,1,0,0.0
坪石讓賽,2,0,1,0,0.0
坪石讓賽,3,1,1,1,100.0
坪石讓賽,4,0,1,0,0.0
坪石讓賽,5,0,1,1,0.0
坪石讓賽,6,0,1,0,0.0
坪石讓賽,7,0,1,1,0.0
坪石讓賽,8,0,1,0,0.0
坪石讓賽,9,0,1,0,0.0
城南讓賽,1,1,1,1,100.0
城南讓賽,10,0,1,0,0.0
城南讓賽,11,0,1,0,0.0
城南讓賽,12,0,1,0,0.0
城南讓賽,2,0,1,1,0.0
城南讓賽,3,0,1,1,0.0
城南讓賽,4,0,1,0,0.0
城南讓賽,5,0,1,0,0.0
城南讓賽,6,0,1,0,0.0
城南讓賽,7,0,1,0,0.0
城南讓賽,8,0,1,0,0.0
城南讓賽,9,0,1,0,0.0
城門讓賽,1,0,1,0,0.0
城門讓賽,10,0,1,1,0.0
城門讓賽,11,1,1,1,100.0
城門讓賽,12,0,1,0,0.0
城門讓賽,2,0,1,0,0.0
城門讓賽,3,0,1,0,0.0
城門讓賽,4,0,1,1,0.0
城門讓賽,5,0,1,0,0.0
城門讓賽,6,0,1,0,0.0
城門讓賽,7,0,1,0,0.0
城門讓賽,8,0,1,0,0.0
城門讓賽,9,0,1,0,0.0
堅尼地讓賽,1,0,2,0,0.0
堅尼地讓賽,10,0,2,0,0.0
堅尼地讓賽,11,0,2,0,0.0
堅尼地讓賽,12,0,2,0,0.0
堅尼地讓賽,2,0,2,0,0.0
堅尼地讓賽,3,0,2,1,0.0
堅尼地讓賽,4,0,2,0,0.0
堅尼地讓賽,5,0,2,0,0.0
堅尼地讓賽,6,0,2,0,0.0
堅尼地讓賽,7,0,2,1,0.0
堅尼地讓賽,8,1,2,2,50.0
堅尼地讓賽,9,1,2,2,50.0
堅拿讓賽,1,0,1,1,0.0
堅拿讓賽,10,0,1,0,0.0
堅拿讓賽,11,0,1,0,0.0
堅拿讓賽,12,0,1,0,0.0
堅拿讓賽,2,0,1,0,0.0
堅拿讓賽,3,0,1,0,0.0
堅拿讓賽,4,1,1,1,100.0
堅拿讓賽,5,0,1,0,0.0
堅拿讓賽,6,0,1,1,0.0
堅拿讓賽,7,0,1,0,0.0
堅拿讓賽,8,0,1,0,0.0
堅拿讓賽,9,0,1,0,0.0
堪仕達讓賽,1,0,1,1,0.0
堪仕達讓賽,10,0,1,0,0.0
堪仕達讓賽,11,1,1,1,100.0
堪仕達讓賽,2,0,1,0,0.0
堪仕達讓賽,3,0,1,0,0.0
堪仕達讓賽,4,0,1,1,0.0
堪仕達讓賽,5,0,1,0,0.0
堪仕達讓賽,6,0,1,0,0.0
堪仕達讓賽,7,0,1,0,0.0
堪仕達讓賽,8,0,1,0,0.0
堪仕達讓賽,9,0,1,0,0.0
堪富利士讓賽,1,0,1,0,0.0
堪富利士讓賽,10,0,1,0,0.0
堪富利士讓賽,11,0,1,0,0.0
堪富利士讓賽,12,0,1,0,0.0
堪富利士讓賽,2,0,1,0,0.0
堪富利士讓賽,3,0,1,1,0.0
堪富利士讓賽,4,1,1,1,100.0
堪富利士讓賽,5,0,1,0,0.0
堪富利士讓賽,6,0,1,0,0.0
堪富利士讓賽,7,0,1,0,0.0
堪富利士讓賽,8,0,1,0,0.0
堪富利士讓賽,9,0,1,1,0.0
報春花讓賽,1,0,1,0,0.0
報春花讓賽,10,0,1,0,0.0
報春花讓賽,11,0,1,0,0.0
報春花讓賽,12,0,1,0,0.0
報春花讓賽,13,0,1,0,0.0
報春花讓賽,14,0,1,0,0.0
報春花讓賽,2,0,1,0,0.0
報春花讓賽,3,1,1,1,100.0
報春花讓賽,4,0,1,0,0.0
報春花讓賽,5,0,1,1,0.0
報春花讓賽,6,0,1,0,0.0
報春花讓賽,7,0,1,1,0.0
報春花讓賽,8,0,1,0,0.0
報春花讓賽,9,0,1,0,0.0
塱原讓賽,1,0,1,0,0.0
塱原讓賽,10,0,1,0,0.0
塱原讓賽,11,0,1,0,0.0
塱原讓賽,12,1,1,1,100.0
塱原讓賽,13,0,1,0,0.0
塱原讓賽,14,0,1,1,0.0
塱原讓賽,2,0,1,0,0.0
塱原讓賽,3,0,1,0,0.0
塱原讓賽,4,0,1,0,0.0
塱原讓賽,5,0,1,0,0.0
塱原讓賽,6,0,1,0,0.0
塱原讓賽,7,0,1,0,0.0
塱原讓賽,8,0,1,0,0.0
塱原讓賽,9,0,1,1,0.0
夏力讓賽,1,0,1,0,0.0
夏力讓賽,10,1,1,1,100.0
夏力讓賽,2,0,1,0,0.0
夏力讓賽,3,0,1,0,0.0
夏力讓賽,4,0,1,1,0.0
夏力讓賽,5,0,1,0,0.0
夏力讓賽,6,0,1,0,0.0
夏力讓賽,7,0,1,1,0.0
夏力讓賽,8,0,1,0,0.0
夏力讓賽,9,0,1,0,0.0
夏威夷讓賽,1,0,1,0,0.0
夏威夷讓賽,10,0,1,0,0.0
夏威夷讓賽,11,0,1,0,0.0
夏威夷讓賽,12,0,1,1,0.0
夏威夷讓賽,13,1,1,1,100.0
夏威夷讓賽,14,0,1,0,0.0
夏威夷讓賽,2,0,1,0,0.0
夏威夷讓賽,3,0,1,0,0.0
夏威夷讓賽,4,0,1,0,0.0
夏威夷讓賽,5,0,1,0,0.0
夏威夷讓賽,6,0,1,0,0.0
夏威夷讓賽,7,0,1,0,0.0
夏威夷讓賽,8,0,1,1,0.0
夏威夷讓賽,9,0,1,0,0.0
夜鷹讓賽,1,0,1,1,0.0
夜鷹讓賽,10,1,1,1,100.0
夜鷹讓賽,11,0,1,0,0.0
夜鷹讓賽,12,0,1,0,0.0
夜鷹讓賽,2,0,1,0,0.0
夜鷹讓賽,3,0,1,0,0.0
夜鷹讓賽,4,0,1,0,0.0
夜鷹讓賽,5,0,1,0,0.0
夜鷹讓賽,6,0,1,0,0.0
夜鷹讓賽,7,0,1,0,0.0
夜鷹讓賽,8,0,1,1,0.0
夜鷹讓賽,9,0,1,0,0.0
大坑讓賽,1,1,1,1,100.0
大坑讓賽,10,0,1,0,0.0
大坑讓賽,11,0,1,0,0.0
大坑讓賽,12,0,1,0,0.0
大坑讓賽,2,0,1,0,0.0
大坑讓賽,3,0,1,0,0.0
大坑讓賽,4,0,1,1,0.0
大坑讓賽,5,0,1,1,0.0
大坑讓賽,6,0,1,0,0.0
大坑讓賽,7,0,1,0,0.0
大坑讓賽,8,0,1,0,0.0
大坑讓賽,9,0,1,0,0.0
大帽山讓賽,1,0,1,0,0.0
大帽山讓賽,10,0,1,0,0.0
大帽山讓賽,2,0,1,1,0.0
大帽山讓賽,3,0,1,0,0.0
大帽山讓賽,4,0,1,0,0.0
大帽山讓賽,5,0,1,0,0.0
大帽山讓賽,6,0,1,1,0.0
大帽山讓賽,7,0,1,0,0.0
大帽山讓賽,8,0,1,0,0.0
大帽山讓賽,9,1,1,1,100.0
大東山讓賽,1,0,1,0,0.0
大東山讓賽,10,0,1,0,0.0
大東山讓賽,11,0,1,0,0.0
大東山讓賽,12,1,1,1,100.0
大東山讓賽,13,0,1,0,0.0
大東山讓賽,14,0,1,0,0.0
大東山讓賽,2,0,1,1,0.0
大東山讓賽,3,0,1,0,0.0
大東山讓賽,4,0,1,0,0.0
大東山讓賽,5,0,1,1,0.0
大東山讓賽,6,0,1,0,0.0
大東山讓賽,7,0,1,0,0.0
大東山讓賽,8,0,1,0,0.0
大東山讓賽,9,0,1,0,0.0
大棠山讓賽,1,0,1,0,0.0
大棠山讓賽,10,0,1,0,0.0
大棠山讓賽,11,0,1,1,0.0
大棠山讓賽,12,0,1,0,0.0
大棠山讓賽,2,0,1,1,0.0
大棠山讓賽,3,1,1,1,100.0
大棠山讓賽,4,0,1,0,0.0
大棠山讓賽,5,0,1,0,0.0
大棠山讓賽,6,0,1,0,0.0
大棠山讓賽,7,0,1,0,0.0
大棠山讓賽,8,0,1,0,0.0
大棠山讓賽,9,0,1,0,0.0
大棠讓賽,1,0,1,0,0.0
大棠讓賽,10,0,1,0,0.0
大棠讓賽,11,0,1,0,0.0
大棠讓賽,12,0,1,0,0.0
大棠讓賽,13,0,1,0,0.0
大棠讓賽,14,0,1,0,0.0
大棠讓賽,2,0,1,1,0.0
大棠讓賽,3,0,1,1,0.0
大棠讓賽,4,0,1,0,0.0
大棠讓賽,5,0,1,0,0.0
大棠讓賽,6,0,1,0,0.0
大棠讓賽,7,1,1,1,100.0
大棠讓賽,8,0,1,0,0.0
大棠讓賽,9,0,1,0,0.0
大欖涌讓賽,1,0,1,0,0.0
大欖涌讓賽,10,0,1,1,0.0
大欖涌讓賽,11,0,1,0,0.0
大欖涌讓賽,12,0,1,1,0.0
大欖涌讓賽,2,0,1,0,0.0
大欖涌讓賽,3,0,1,0,0.0
大欖涌讓賽,4,0,1,0,0.0
大欖涌讓賽,5,0,1,0,0.0
大欖涌讓賽,6,0,1,0,0.0
大欖涌讓賽,7,0,1,0,0.0
大欖涌讓賽,8,0,1,0,0.0
大欖涌讓賽,9,1,1,1,100.0
大欖讓賽,1,0,1,0,0.0
大欖讓賽,10,1,1,1,100.0
大欖讓賽,11,0,1,1,0.0
大欖讓賽,12,0,1,0,0.0
大欖讓賽,13,0,1,0,0.0
大欖讓賽,14,0,1,0,0.0
大欖讓賽,2,0,1,0,0.0
大欖讓賽,3,0,1,0,0.0
大欖讓賽,4,0,1,0,0.0
大欖讓賽,5,0,1,0,0.0
大欖讓賽,6,0,1,1,0.0
大欖讓賽,7,0,1,0,0.0
大欖讓賽,8,0,1,0,0.0
大欖讓賽,9,0,1,0,0.0
大浪咀讓賽,1,1,2,1,50.0
大浪咀讓賽,10,0,2,1,0.0
大浪咀讓賽,11,0,2,0,0.0
大浪咀讓賽,12,0,2,1,0.0
大浪咀讓賽,13,0,2,1,0.0
大浪咀讓賽,14,0,2,1,0.0
大浪咀讓賽,2,0,2,0,0.0
大浪咀讓賽,3,1,2,1,50.0
大浪咀讓賽,4,0,2,0,0.0
大浪咀讓賽,5,0,2,0,0.0
大浪咀讓賽,6,0,2,0,0.0
大浪咀讓賽,7,0,2,0,0.0
大浪咀讓賽,8,0,2,0,0.0
大浪咀讓賽,9,0,2,0,0.0
大浪坳讓賽,1,0,1,1,0.0
大浪坳讓賽,10,0,1,0,0.0
大浪坳讓賽,11,0,1,0,0.0
大浪坳讓賽,12,0,1,0,0.0
大浪坳讓賽,13,0,1,0,0.0
大浪坳讓賽,14,0,1,0,0.0
大浪坳讓賽,2,0,1,1,0.0
大浪坳讓賽,3,0,1,0,0.0
大浪坳讓賽,4,0,1,0,0.0
大浪坳讓賽,5,0,1,0,0.0
大浪坳讓賽,6,1,1,1,100.0
大浪坳讓賽,7,0,1,0,0.0
大浪坳讓賽,8,0,1,0,0.0
大浪坳讓賽,9,0,1,0,0.0
大潭讓賽,1,0,2,0,0.0
大潭讓賽,10,0,2,1,0.0
大潭讓賽,11,0,2,0,0.0
大潭讓賽,12,0,2,0,0.0
大潭讓賽,2,0,2,0,0.0
大潭讓賽,3,0,2,1,0.0
大潭讓賽,4,0,2,0,0.0
大潭讓賽,5,1,2,2,50.0
大潭讓賽,6,0,2,0,0.0
大潭讓賽,7,1,2,1,50.0
大潭讓賽,8,0,2,1,0.0
大潭讓賽,9,0,2,0,0.0
大灘讓賽,1,0,1,0,0.0
大灘讓賽,10,0,1,0,0.0
大灘讓賽,11,0,1,0,0.0
大灘讓賽,12,0,1,0,0.0
大灘讓賽,13,0,1,0,0.0
大灘讓賽,14,0,1,0,0.0
大灘讓賽,2,0,1,0,0.0
大灘讓賽,3,1,1,1,100.0
大灘讓賽,4,0,1,1,0.0
大灘讓賽,5,0,1,1,0.0
大灘讓賽,6,0,1,0,0.0
大灘讓賽,7,0,1,0,0.0
大灘讓賽,8,0,1,0,0.0
大灘讓賽,9,0,1,0,0.0
大田讓賽,1,0,1,0,0.0
大田讓賽,10,0,1,0,0.0
大田讓賽,11,0,1,0,0.0
大田讓賽,12,0,1,0,0.0
大田讓賽,2,0,1,1,0.0
大田讓賽,3,0,1,0,0.0
大田讓賽,4,0,1,0,0.0
大田讓賽,5,0,1,0,0.0
大田讓賽,6,0,1,0,0.0
大田讓賽,7,0,1,0,0.0
